subject_id,order_idx,filename,filepath,timestamp_from_name,time_group,split,task_group,background,lighting,accessories,pose,expression,distance,is_usable,notes
person_a,133,image_20260329_155344_509077.png,data/data/person_a/image_20260329_155344_509077.png,2026-03-29 15:53:44.509077,before_1729,train,C-lighting,wall,backlit_tilted,none,frontal,neutral,near,1,逆光且光照角度倾斜
person_a,134,image_20260329_155345_678497.png,data/data/person_a/image_20260329_155345_678497.png,2026-03-29 15:53:45.678497,before_1729,train,C-lighting,wall,backlit_tilted,none,frontal,neutral,near,1,逆光且光照角度倾斜
person_a,135,image_20260329_155346_847203.png,data/data/person_a/image_20260329_155346_847203.png,2026-03-29 15:53:46.847203,before_1729,train,C-lighting,wall,backlit_tilted,none,frontal,neutral,near,1,逆光且光照角度倾斜
person_a,136,image_20260329_155348_017454.png,data/data/person_a/image_20260329_155348_017454.png,2026-03-29 15:53:48.017454,before_1729,train,C-lighting,wall,backlit_tilted,none,frontal,neutral,near,1,逆光且光照角度倾斜
person_a,137,image_20260329_155349_184733.png,data/data/person_a/image_20260329_155349_184733.png,2026-03-29 15:53:49.184733,before_1729,train,C-lighting,wall,backlit_tilted,none,frontal,neutral,near,1,逆光且光照角度倾斜
person_a,138,image_20260329_155402_054081.png,data/data/person_a/image_20260329_155402_054081.png,2026-03-29 15:54:02.054081,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_a,139,image_20260329_155404_395199.png,data/data/person_a/image_20260329_155404_395199.png,2026-03-29 15:54:04.395199,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_a,140,image_20260329_155406_737055.png,data/data/person_a/image_20260329_155406_737055.png,2026-03-29 15:54:06.737055,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_a,141,image_20260329_155407_907349.png,data/data/person_a/image_20260329_155407_907349.png,2026-03-29 15:54:07.907349,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_a,142,image_20260329_155409_077992.png,data/data/person_a/image_20260329_155409_077992.png,2026-03-29 15:54:09.077992,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_a,143,image_20260329_155409_087951.png,data/data/person_a/image_20260329_155409_087951.png,2026-03-29 15:54:09.087951,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_a,144,image_20260329_155410_246498.png,data/data/person_a/image_20260329_155410_246498.png,2026-03-29 15:54:10.246498,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_a,145,image_20260329_155411_416406.png,data/data/person_a/image_20260329_155411_416406.png,2026-03-29 15:54:11.416406,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_a,146,image_20260329_155412_593180.png,data/data/person_a/image_20260329_155412_593180.png,2026-03-29 15:54:12.593180,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_a,147,image_20260329_155412_603484.png,data/data/person_a/image_20260329_155412_603484.png,2026-03-29 15:54:12.603484,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_a,148,image_20260329_155413_758606.png,data/data/person_a/image_20260329_155413_758606.png,2026-03-29 15:54:13.758606,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_a,149,image_20260329_155414_928567.png,data/data/person_a/image_20260329_155414_928567.png,2026-03-29 15:54:14.928567,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_a,150,image_20260329_155416_096365.png,data/data/person_a/image_20260329_155416_096365.png,2026-03-29 15:54:16.096365,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_a,151,image_20260329_155417_271406.png,data/data/person_a/image_20260329_155417_271406.png,2026-03-29 15:54:17.271406,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_a,152,image_20260329_155417_282062.png,data/data/person_a/image_20260329_155417_282062.png,2026-03-29 15:54:17.282062,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_a,153,image_20260329_155418_438582.png,data/data/person_a/image_20260329_155418_438582.png,2026-03-29 15:54:18.438582,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_a,154,image_20260329_155419_608191.png,data/data/person_a/image_20260329_155419_608191.png,2026-03-29 15:54:19.608191,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_a,155,image_20260329_155420_781951.png,data/data/person_a/image_20260329_155420_781951.png,2026-03-29 15:54:20.781951,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_a,156,image_20260329_155420_792357.png,data/data/person_a/image_20260329_155420_792357.png,2026-03-29 15:54:20.792357,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_a,157,image_20260329_155421_945355.png,data/data/person_a/image_20260329_155421_945355.png,2026-03-29 15:54:21.945355,before_1729,train,C-lighting,wall,backlit,none,frontal,neutral,near,1,逆光正面
person_a,158,image_20260329_155553_494637.png,data/data/person_a/image_20260329_155553_494637.png,2026-03-29 15:55:53.494637,before_1729,train,E-background,desk,unknown,none,frontal,neutral,far,1,办公桌背景正面
person_a,159,image_20260329_155553_507777.png,data/data/person_a/image_20260329_155553_507777.png,2026-03-29 15:55:53.507777,before_1729,train,E-background,desk,unknown,none,frontal,neutral,far,1,办公桌背景正面
person_a,160,image_20260329_155554_648730.png,data/data/person_a/image_20260329_155554_648730.png,2026-03-29 15:55:54.648730,before_1729,train,E-background,desk,unknown,none,frontal,neutral,far,1,办公桌背景正面
person_a,161,image_20260329_155555_818305.png,data/data/person_a/image_20260329_155555_818305.png,2026-03-29 15:55:55.818305,before_1729,train,E-background,desk,unknown,none,frontal,neutral,far,1,办公桌背景正面
person_a,162,image_20260329_155556_990243.png,data/data/person_a/image_20260329_155556_990243.png,2026-03-29 15:55:56.990243,before_1729,train,E-background,desk,unknown,none,frontal,neutral,far,1,办公桌背景正面
person_a,163,image_20260329_155557_001058.png,data/data/person_a/image_20260329_155557_001058.png,2026-03-29 15:55:57.001058,before_1729,train,E-background,desk,unknown,none,frontal,neutral,far,1,办公桌背景正面
person_a,164,image_20260329_155558_153226.png,data/data/person_a/image_20260329_155558_153226.png,2026-03-29 15:55:58.153226,before_1729,train,E-background,desk,unknown,none,frontal,neutral,far,1,办公桌背景正面
person_a,165,image_20260329_155559_332236.png,data/data/person_a/image_20260329_155559_332236.png,2026-03-29 15:55:59.332236,before_1729,train,E-background,desk,unknown,none,frontal,neutral,far,1,办公桌背景正面
person_a,166,image_20260329_155559_343231.png,data/data/person_a/image_20260329_155559_343231.png,2026-03-29 15:55:59.343231,before_1729,train,E-background,desk,unknown,none,frontal,neutral,far,1,办公桌背景正面
person_a,167,image_20260329_155600_496409.png,data/data/person_a/image_20260329_155600_496409.png,2026-03-29 15:56:00.496409,before_1729,train,E-background,desk,unknown,none,frontal,neutral,far,1,办公桌背景正面
person_a,168,image_20260329_155601_668101.png,data/data/person_a/image_20260329_155601_668101.png,2026-03-29 15:56:01.668101,before_1729,train,E-background,desk,unknown,none,frontal,neutral,far,1,办公桌背景正面
person_a,169,image_20260329_155601_679078.png,data/data/person_a/image_20260329_155601_679078.png,2026-03-29 15:56:01.679078,before_1729,train,E-background,desk,unknown,none,frontal,neutral,far,1,办公桌背景正面
person_a,170,image_20260329_155602_844312.png,data/data/person_a/image_20260329_155602_844312.png,2026-03-29 15:56:02.844312,before_1729,train,E-background,desk,unknown,none,frontal,neutral,far,1,办公桌背景正面
person_a,171,image_20260329_155602_855300.png,data/data/person_a/image_20260329_155602_855300.png,2026-03-29 15:56:02.855300,before_1729,train,E-background,desk,unknown,none,frontal,neutral,far,1,办公桌背景正面
person_a,172,image_20260329_155604_008324.png,data/data/person_a/image_20260329_155604_008324.png,2026-03-29 15:56:04.008324,before_1729,train,E-background,desk,unknown,none,frontal,neutral,far,1,办公桌背景正面
person_a,173,image_20260329_155604_019157.png,data/data/person_a/image_20260329_155604_019157.png,2026-03-29 15:56:04.019157,before_1729,train,E-background,desk,unknown,none,frontal,neutral,far,1,办公桌背景正面
person_a,174,image_20260329_155643_525992.png,data/data/person_a/image_20260329_155643_525992.png,2026-03-29 15:56:43.525992,before_1729,train,D-accessories,desk,unknown,sunglasses,frontal,neutral,far,1,办公桌背景戴墨镜正面
person_a,175,image_20260329_155644_694245.png,data/data/person_a/image_20260329_155644_694245.png,2026-03-29 15:56:44.694245,before_1729,train,D-accessories,desk,unknown,sunglasses,frontal,neutral,far,1,办公桌背景戴墨镜正面
person_a,176,image_20260329_155645_858614.png,data/data/person_a/image_20260329_155645_858614.png,2026-03-29 15:56:45.858614,before_1729,train,D-accessories,desk,unknown,sunglasses,frontal,neutral,far,1,办公桌背景戴墨镜正面
person_a,177,image_20260329_155647_029350.png,data/data/person_a/image_20260329_155647_029350.png,2026-03-29 15:56:47.029350,before_1729,train,D-accessories,desk,unknown,sunglasses,frontal,neutral,far,1,办公桌背景戴墨镜正面
person_a,178,image_20260329_155648_198847.png,data/data/person_a/image_20260329_155648_198847.png,2026-03-29 15:56:48.198847,before_1729,train,D-accessories,desk,unknown,sunglasses,frontal,neutral,far,1,办公桌背景戴墨镜正面
person_a,179,image_20260329_155649_369988.png,data/data/person_a/image_20260329_155649_369988.png,2026-03-29 15:56:49.369988,before_1729,train,D-accessories,desk,unknown,sunglasses,frontal,neutral,far,1,办公桌背景戴墨镜正面
person_a,180,image_20260329_155650_539669.png,data/data/person_a/image_20260329_155650_539669.png,2026-03-29 15:56:50.539669,before_1729,train,D-accessories,desk,unknown,sunglasses,frontal,neutral,far,1,办公桌背景戴墨镜正面
person_a,181,image_20260329_155651_709349.png,data/data/person_a/image_20260329_155651_709349.png,2026-03-29 15:56:51.709349,before_1729,train,D-accessories,desk,unknown,sunglasses,frontal,neutral,far,1,办公桌背景戴墨镜正面
person_a,182,image_20260329_155652_879205.png,data/data/person_a/image_20260329_155652_879205.png,2026-03-29 15:56:52.879205,before_1729,train,D-accessories,desk,unknown,sunglasses,frontal,neutral,far,1,办公桌背景戴墨镜正面
person_a,183,image_20260329_155654_050071.png,data/data/person_a/image_20260329_155654_050071.png,2026-03-29 15:56:54.050071,before_1729,train,D-accessories,desk,unknown,sunglasses,frontal,neutral,far,1,办公桌背景戴墨镜正面
person_a,184,image_20260329_155655_218301.png,data/data/person_a/image_20260329_155655_218301.png,2026-03-29 15:56:55.218301,before_1729,train,D-accessories,desk,unknown,sunglasses,frontal,neutral,far,1,办公桌背景戴墨镜正面
person_a,185,image_20260329_155656_390092.png,data/data/person_a/image_20260329_155656_390092.png,2026-03-29 15:56:56.390092,before_1729,train,D-accessories,desk,unknown,sunglasses,frontal,neutral,far,1,办公桌背景戴墨镜正面
person_a,186,image_20260329_155657_563159.png,data/data/person_a/image_20260329_155657_563159.png,2026-03-29 15:56:57.563159,before_1729,train,D-accessories,desk,unknown,sunglasses,frontal,neutral,far,1,办公桌背景戴墨镜正面
person_a,187,image_20260329_155658_728250.png,data/data/person_a/image_20260329_155658_728250.png,2026-03-29 15:56:58.728250,before_1729,train,D-accessories,desk,unknown,sunglasses,frontal,neutral,far,1,办公桌背景戴墨镜正面
person_a,188,image_20260329_155659_900752.png,data/data/person_a/image_20260329_155659_900752.png,2026-03-29 15:56:59.900752,before_1729,train,D-accessories,desk,unknown,sunglasses,frontal,neutral,far,1,办公桌背景戴墨镜正面
person_a,189,image_20260329_163150_255696.png,data/data/person_a/image_20260329_163150_255696.png,2026-03-29 16:31:50.255696,before_1729,train,E-background,outdoor,unknown,none,natural,mixed,near,1,外景头部稍微动作自然表现
person_a,190,image_20260329_163151_421536.png,data/data/person_a/image_20260329_163151_421536.png,2026-03-29 16:31:51.421536,before_1729,train,E-background,outdoor,unknown,none,natural,mixed,near,1,外景头部稍微动作自然表现
person_a,191,image_20260329_163152_591115.png,data/data/person_a/image_20260329_163152_591115.png,2026-03-29 16:31:52.591115,before_1729,train,E-background,outdoor,unknown,none,natural,mixed,near,1,外景头部稍微动作自然表现
person_a,192,image_20260329_163152_599786.png,data/data/person_a/image_20260329_163152_599786.png,2026-03-29 16:31:52.599786,before_1729,train,E-background,outdoor,unknown,none,natural,mixed,near,1,外景头部稍微动作自然表现
person_a,193,image_20260329_163153_765789.png,data/data/person_a/image_20260329_163153_765789.png,2026-03-29 16:31:53.765789,before_1729,train,E-background,outdoor,unknown,none,natural,mixed,near,1,外景头部稍微动作自然表现
person_a,194,image_20260329_163153_774444.png,data/data/person_a/image_20260329_163153_774444.png,2026-03-29 16:31:53.774444,before_1729,train,E-background,outdoor,unknown,none,natural,mixed,near,1,外景头部稍微动作自然表现
person_a,195,image_20260329_163154_935288.png,data/data/person_a/image_20260329_163154_935288.png,2026-03-29 16:31:54.935288,before_1729,train,E-background,outdoor,unknown,none,natural,mixed,near,1,外景头部稍微动作自然表现
person_a,196,image_20260329_163154_943241.png,data/data/person_a/image_20260329_163154_943241.png,2026-03-29 16:31:54.943241,before_1729,train,E-background,outdoor,unknown,none,natural,mixed,near,1,外景头部稍微动作自然表现
person_a,197,image_20260329_163156_104923.png,data/data/person_a/image_20260329_163156_104923.png,2026-03-29 16:31:56.104923,before_1729,train,E-background,outdoor,unknown,none,natural,mixed,near,1,外景头部稍微动作自然表现
person_a,198,image_20260329_163157_276873.png,data/data/person_a/image_20260329_163157_276873.png,2026-03-29 16:31:57.276873,before_1729,train,E-background,outdoor,unknown,none,natural,mixed,near,1,外景头部稍微动作自然表现
person_a,199,image_20260329_163157_306076.png,data/data/person_a/image_20260329_163157_306076.png,2026-03-29 16:31:57.306076,before_1729,train,E-background,outdoor,unknown,none,natural,mixed,near,1,外景头部稍微动作自然表现
person_a,200,image_20260329_163158_440503.png,data/data/person_a/image_20260329_163158_440503.png,2026-03-29 16:31:58.440503,before_1729,train,E-background,outdoor,unknown,none,natural,mixed,near,1,外景头部稍微动作自然表现
person_a,201,image_20260329_163159_618748.png,data/data/person_a/image_20260329_163159_618748.png,2026-03-29 16:31:59.618748,before_1729,train,E-background,outdoor,unknown,none,natural,mixed,near,1,外景头部稍微动作自然表现
person_a,202,image_20260329_163159_626419.png,data/data/person_a/image_20260329_163159_626419.png,2026-03-29 16:31:59.626419,before_1729,train,E-background,outdoor,unknown,none,natural,mixed,near,1,外景头部稍微动作自然表现
person_a,203,image_20260329_163200_783177.png,data/data/person_a/image_20260329_163200_783177.png,2026-03-29 16:32:00.783177,before_1729,train,E-background,outdoor,unknown,none,natural,mixed,near,1,外景头部稍微动作自然表现
person_a,204,image_20260329_163200_791184.png,data/data/person_a/image_20260329_163200_791184.png,2026-03-29 16:32:00.791184,before_1729,train,E-background,outdoor,unknown,none,natural,mixed,near,1,外景头部稍微动作自然表现
person_a,205,image_20260329_163201_957262.png,data/data/person_a/image_20260329_163201_957262.png,2026-03-29 16:32:01.957262,before_1729,train,E-background,outdoor,unknown,none,natural,mixed,near,1,外景头部稍微动作自然表现
person_a,206,image_20260329_163201_965502.png,data/data/person_a/image_20260329_163201_965502.png,2026-03-29 16:32:01.965502,before_1729,train,E-background,outdoor,unknown,none,natural,mixed,near,1,外景头部稍微动作自然表现
person_a,207,image_20260329_163203_126399.png,data/data/person_a/image_20260329_163203_126399.png,2026-03-29 16:32:03.126399,before_1729,train,E-background,outdoor,unknown,none,natural,mixed,near,1,外景头部稍微动作自然表现
person_a,208,image_20260329_163203_134089.png,data/data/person_a/image_20260329_163203_134089.png,2026-03-29 16:32:03.134089,before_1729,train,E-background,outdoor,unknown,none,natural,mixed,near,1,外景头部稍微动作自然表现
person_a,209,image_20260329_173123_096372.png,data/data/person_a/image_20260329_173123_096372.png,2026-03-29 17:31:23.096372,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,210,image_20260329_173124_254698.png,data/data/person_a/image_20260329_173124_254698.png,2026-03-29 17:31:24.254698,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,211,image_20260329_173125_423656.png,data/data/person_a/image_20260329_173125_423656.png,2026-03-29 17:31:25.423656,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,212,image_20260329_173125_433949.png,data/data/person_a/image_20260329_173125_433949.png,2026-03-29 17:31:25.433949,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,213,image_20260329_173126_592830.png,data/data/person_a/image_20260329_173126_592830.png,2026-03-29 17:31:26.592830,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,214,image_20260329_173127_760673.png,data/data/person_a/image_20260329_173127_760673.png,2026-03-29 17:31:27.760673,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,215,image_20260329_173128_934952.png,data/data/person_a/image_20260329_173128_934952.png,2026-03-29 17:31:28.934952,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,216,image_20260329_173128_944842.png,data/data/person_a/image_20260329_173128_944842.png,2026-03-29 17:31:28.944842,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,217,image_20260329_173130_107107.png,data/data/person_a/image_20260329_173130_107107.png,2026-03-29 17:31:30.107107,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,218,image_20260329_173131_272143.png,data/data/person_a/image_20260329_173131_272143.png,2026-03-29 17:31:31.272143,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,219,image_20260329_173131_282021.png,data/data/person_a/image_20260329_173131_282021.png,2026-03-29 17:31:31.282021,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,220,image_20260329_173132_440005.png,data/data/person_a/image_20260329_173132_440005.png,2026-03-29 17:31:32.440005,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,221,image_20260329_173132_449842.png,data/data/person_a/image_20260329_173132_449842.png,2026-03-29 17:31:32.449842,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,222,image_20260329_173133_609239.png,data/data/person_a/image_20260329_173133_609239.png,2026-03-29 17:31:33.609239,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,223,image_20260329_173134_780873.png,data/data/person_a/image_20260329_173134_780873.png,2026-03-29 17:31:34.780873,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,224,image_20260329_173134_790958.png,data/data/person_a/image_20260329_173134_790958.png,2026-03-29 17:31:34.790958,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,225,image_20260329_173135_956424.png,data/data/person_a/image_20260329_173135_956424.png,2026-03-29 17:31:35.956424,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,226,image_20260329_173135_966031.png,data/data/person_a/image_20260329_173135_966031.png,2026-03-29 17:31:35.966031,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,227,image_20260329_173137_123485.png,data/data/person_a/image_20260329_173137_123485.png,2026-03-29 17:31:37.123485,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,228,image_20260329_173137_178801.png,data/data/person_a/image_20260329_173137_178801.png,2026-03-29 17:31:37.178801,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,229,image_20260329_173138_288909.png,data/data/person_a/image_20260329_173138_288909.png,2026-03-29 17:31:38.288909,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,230,image_20260329_173138_298813.png,data/data/person_a/image_20260329_173138_298813.png,2026-03-29 17:31:38.298813,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,231,image_20260329_173139_460611.png,data/data/person_a/image_20260329_173139_460611.png,2026-03-29 17:31:39.460611,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,232,image_20260329_173139_469798.png,data/data/person_a/image_20260329_173139_469798.png,2026-03-29 17:31:39.469798,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,233,image_20260329_173140_634926.png,data/data/person_a/image_20260329_173140_634926.png,2026-03-29 17:31:40.634926,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,234,image_20260329_173141_800730.png,data/data/person_a/image_20260329_173141_800730.png,2026-03-29 17:31:41.800730,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,235,image_20260329_173141_810618.png,data/data/person_a/image_20260329_173141_810618.png,2026-03-29 17:31:41.810618,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,236,image_20260329_173142_984407.png,data/data/person_a/image_20260329_173142_984407.png,2026-03-29 17:31:42.984407,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,237,image_20260329_173142_993654.png,data/data/person_a/image_20260329_173142_993654.png,2026-03-29 17:31:42.993654,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,238,image_20260329_173144_135148.png,data/data/person_a/image_20260329_173144_135148.png,2026-03-29 17:31:44.135148,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,239,image_20260329_173153_487170.png,data/data/person_a/image_20260329_173153_487170.png,2026-03-29 17:31:53.487170,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,240,image_20260329_173154_661218.png,data/data/person_a/image_20260329_173154_661218.png,2026-03-29 17:31:54.661218,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,241,image_20260329_173155_831227.png,data/data/person_a/image_20260329_173155_831227.png,2026-03-29 17:31:55.831227,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,242,image_20260329_173155_841385.png,data/data/person_a/image_20260329_173155_841385.png,2026-03-29 17:31:55.841385,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,243,image_20260329_173157_003198.png,data/data/person_a/image_20260329_173157_003198.png,2026-03-29 17:31:57.003198,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,244,image_20260329_173157_013192.png,data/data/person_a/image_20260329_173157_013192.png,2026-03-29 17:31:57.013192,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,245,image_20260329_173158_174440.png,data/data/person_a/image_20260329_173158_174440.png,2026-03-29 17:31:58.174440,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,246,image_20260329_173158_183369.png,data/data/person_a/image_20260329_173158_183369.png,2026-03-29 17:31:58.183369,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,247,image_20260329_173159_335254.png,data/data/person_a/image_20260329_173159_335254.png,2026-03-29 17:31:59.335254,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,248,image_20260329_173200_510055.png,data/data/person_a/image_20260329_173200_510055.png,2026-03-29 17:32:00.510055,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,249,image_20260329_173200_520160.png,data/data/person_a/image_20260329_173200_520160.png,2026-03-29 17:32:00.520160,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,250,image_20260329_173201_685770.png,data/data/person_a/image_20260329_173201_685770.png,2026-03-29 17:32:01.685770,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,251,image_20260329_173201_694670.png,data/data/person_a/image_20260329_173201_694670.png,2026-03-29 17:32:01.694670,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,252,image_20260329_173202_845602.png,data/data/person_a/image_20260329_173202_845602.png,2026-03-29 17:32:02.845602,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,253,image_20260329_173204_013660.png,data/data/person_a/image_20260329_173204_013660.png,2026-03-29 17:32:04.013660,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,254,image_20260329_173205_188387.png,data/data/person_a/image_20260329_173205_188387.png,2026-03-29 17:32:05.188387,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,255,image_20260329_173205_198557.png,data/data/person_a/image_20260329_173205_198557.png,2026-03-29 17:32:05.198557,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,256,image_20260329_173206_360221.png,data/data/person_a/image_20260329_173206_360221.png,2026-03-29 17:32:06.360221,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,257,image_20260329_173206_370597.png,data/data/person_a/image_20260329_173206_370597.png,2026-03-29 17:32:06.370597,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_a,258,image_20260329_173207_528848.png,data/data/person_a/image_20260329_173207_528848.png,2026-03-29 17:32:07.528848,after_1729,holdout,H-holdout,mixed,unknown,mixed,mixed,mixed,unknown,1,17:29以后拍摄暂不细分
person_b,1,image_20260329_160204_440855.png,data/data/person_b/image_20260329_160204_440855.png,2026-03-29 16:02:04.440855,before_1729,train,C-lighting,wall,backlit_tilted,none,frontal,neutral,near,1,逆光但光照角度倾斜正面
person_b,2,image_20260329_160205_602513.png,data/data/person_b/image_20260329_160205_602513.png,2026-03-29 16:02:05.602513,before_1729,train,C-lighting,wall,backlit_tilted,none,frontal,neutral,near,1,逆光但光照角度倾斜正面
person_b,3,image_20260329_160206_769900.png,data/data/person_b/image_20260329_160206_769900.png,2026-03-29 16:02:06.769900,before_1729,train,C-lighting,wall,backlit_tilted,none,frontal,neutral,near,1,逆光但光照角度倾斜正面
